image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate,split
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08266.png,raw\images\species_04\fish_000010679599_08266.png,fish_000010679599_08266.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8266,84,88,0.955,3,RGB,PNG,13364,3a4f2172d2ba5c636a3bec3e34878be4,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08267.png,raw\images\species_04\fish_000010679599_08267.png,fish_000010679599_08267.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8267,91,88,1.034,3,RGB,PNG,13405,9a79de9c456ba9791318c2c88f3d8af2,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08268.png,raw\images\species_04\fish_000010679599_08268.png,fish_000010679599_08268.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8268,99,89,1.112,3,RGB,PNG,14051,a25e16e4ad9731166156268eb8fa1ba6,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08269.png,raw\images\species_04\fish_000010679599_08269.png,fish_000010679599_08269.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8269,99,88,1.125,3,RGB,PNG,14292,bf0c9c5ebc2c81b723ba68b079cf3377,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08270.png,raw\images\species_04\fish_000010679599_08270.png,fish_000010679599_08270.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8270,103,86,1.198,3,RGB,PNG,14323,60727ed882904ca6ecce03376d530cfc,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08271.png,raw\images\species_04\fish_000010679599_08271.png,fish_000010679599_08271.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8271,91,86,1.058,3,RGB,PNG,12384,298c7103e900a51af33cf5bb3f62bd54,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08272.png,raw\images\species_04\fish_000010679599_08272.png,fish_000010679599_08272.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8272,79,75,1.053,3,RGB,PNG,9605,62436ac04bb9cd4117c7a6e04562ad1f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08273.png,raw\images\species_04\fish_000010679599_08273.png,fish_000010679599_08273.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8273,60,64,0.938,3,RGB,PNG,6499,22050cf54720017446861d4671f7ba77,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08274.png,raw\images\species_04\fish_000010679599_08274.png,fish_000010679599_08274.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8274,63,63,1.0,3,RGB,PNG,6963,cafdb3a5c5d9a3e26f906039402dec2f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08275.png,raw\images\species_04\fish_000010679599_08275.png,fish_000010679599_08275.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8275,60,58,1.034,3,RGB,PNG,6302,6df92d876ef7f416c2b99c2e3840a613,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08276.png,raw\images\species_04\fish_000010679599_08276.png,fish_000010679599_08276.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8276,100,80,1.25,3,RGB,PNG,13347,cbfdafc5f73451004a7c7f3790c05c1a,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08277.png,raw\images\species_04\fish_000010679599_08277.png,fish_000010679599_08277.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8277,99,84,1.179,3,RGB,PNG,14203,44596a09ea2460b03794bed0ffed2971,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08278.png,raw\images\species_04\fish_000010679599_08278.png,fish_000010679599_08278.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8278,100,78,1.282,3,RGB,PNG,13573,a67fbfc9197ab5d027284f457a8fa86f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_04\fish_000010679599_08279.png,raw\images\species_04\fish_000010679599_08279.png,fish_000010679599_08279.png,4,Amphiprion clarkii,Yellowtail clownfish,Pomacentridae,10679599,8279,79,72,1.097,3,RGB,PNG,11747,d6ae38f8f13d731f664cc8fca112ca5a,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_000020830001_01788.png,raw\images\species_12\fish_000020830001_01788.png,fish_000020830001_01788.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,20830001,1788,191,166,1.151,3,RGB,PNG,29555,445bf6a43ba3e83234130aaf17156b48,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_000020830001_01789.png,raw\images\species_12\fish_000020830001_01789.png,fish_000020830001_01789.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,20830001,1789,200,161,1.242,3,RGB,PNG,30500,580509ec57e4f2ae2b50ae749bc9bc74,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_000020830001_01790.png,raw\images\species_12\fish_000020830001_01790.png,fish_000020830001_01790.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,20830001,1790,112,92,1.217,3,RGB,PNG,11460,47e762c6c69f7b019f5589d87f967d06,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_000020830001_01791.png,raw\images\species_12\fish_000020830001_01791.png,fish_000020830001_01791.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,20830001,1791,112,93,1.204,3,RGB,PNG,11462,f658f58d210fd64bd013abc4f4f5b8fb,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_09639.png,raw\images\species_12\fish_003571805521_09639.png,fish_003571805521_09639.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,9639,119,92,1.293,3,RGB,PNG,27667,44a5919ec2dd57e2d516b4a2380dcb02,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_09641.png,raw\images\species_12\fish_003571805521_09641.png,fish_003571805521_09641.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,9641,116,96,1.208,3,RGB,PNG,28439,146290b1d53ab5bdf42a1b11f8982329,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_09660.png,raw\images\species_12\fish_003571805521_09660.png,fish_003571805521_09660.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,9660,115,115,1.0,3,RGB,PNG,26279,3b0260f3ece9e6a54dbcc9c13e4f3a56,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_11133.png,raw\images\species_12\fish_003571805521_11133.png,fish_003571805521_11133.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,11133,95,75,1.267,3,RGB,PNG,16937,9c4b7fbfe4c0d5692ac957c368554867,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_11360.png,raw\images\species_12\fish_003571805521_11360.png,fish_003571805521_11360.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,11360,119,89,1.337,3,RGB,PNG,20347,ba32770098142f69611c3ca32c9e9463,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_11361.png,raw\images\species_12\fish_003571805521_11361.png,fish_003571805521_11361.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,11361,100,79,1.266,3,RGB,PNG,15765,e478d11e3c1273e5f8f234b169be4917,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_12506.png,raw\images\species_12\fish_003571805521_12506.png,fish_003571805521_12506.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,12506,84,69,1.217,3,RGB,PNG,13346,603318425221a4196e3d8de89835a045,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_13090.png,raw\images\species_12\fish_003571805521_13090.png,fish_003571805521_13090.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,13090,135,101,1.337,3,RGB,PNG,30575,eac788539f4c47638d55f7faf7ffd0e7,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_14717.png,raw\images\species_12\fish_003571805521_14717.png,fish_003571805521_14717.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,14717,112,85,1.318,3,RGB,PNG,18345,c52b513ea324839f8bb51ffbf077cb9a,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_15530.png,raw\images\species_12\fish_003571805521_15530.png,fish_003571805521_15530.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,15530,104,79,1.316,3,RGB,PNG,19877,4b8280f245771e6cd60e655672177f86,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_18080.png,raw\images\species_12\fish_003571805521_18080.png,fish_003571805521_18080.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,18080,67,66,1.015,3,RGB,PNG,11229,0cbbba9f86404b10f53e43c3d2924f81,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_18324.png,raw\images\species_12\fish_003571805521_18324.png,fish_003571805521_18324.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,18324,135,97,1.392,3,RGB,PNG,21735,5d86f233e1c7633e95afea47ab615119,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_20317.png,raw\images\species_12\fish_003571805521_20317.png,fish_003571805521_20317.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,20317,131,109,1.202,3,RGB,PNG,28959,e103319c359171f0a93bc2c3509eb2a5,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_20321.png,raw\images\species_12\fish_003571805521_20321.png,fish_003571805521_20321.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,20321,103,87,1.184,3,RGB,PNG,22851,d79b20f32e7411feebcc1051103cb7e8,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_20322.png,raw\images\species_12\fish_003571805521_20322.png,fish_003571805521_20322.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,20322,87,78,1.115,3,RGB,PNG,17452,0a277cbfc60d0fcd53303e3357ff78d2,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_20664.png,raw\images\species_12\fish_003571805521_20664.png,fish_003571805521_20664.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,20664,119,97,1.227,3,RGB,PNG,27411,2f38ed53ddc09424bcffc058d6fa656d,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_20666.png,raw\images\species_12\fish_003571805521_20666.png,fish_003571805521_20666.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,20666,136,103,1.32,3,RGB,PNG,29930,b6a8a2ecfa1f1a059cc6b071dfec96f2,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_20914.png,raw\images\species_12\fish_003571805521_20914.png,fish_003571805521_20914.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,20914,79,76,1.039,3,RGB,PNG,15406,b222645ec130e265ef3cf1ad36ca95de,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_21004.png,raw\images\species_12\fish_003571805521_21004.png,fish_003571805521_21004.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,21004,120,96,1.25,3,RGB,PNG,22061,e19d210ba3d6c02d9d516641cdf4bd79,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_21433.png,raw\images\species_12\fish_003571805521_21433.png,fish_003571805521_21433.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,21433,100,87,1.149,3,RGB,PNG,22157,9d2ebe930eb0d83d3d547c460ef3a6e1,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_24852.png,raw\images\species_12\fish_003571805521_24852.png,fish_003571805521_24852.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,24852,132,101,1.307,3,RGB,PNG,28359,16970e282dda47890b44f13ee0321d2c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_24853.png,raw\images\species_12\fish_003571805521_24853.png,fish_003571805521_24853.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,24853,108,89,1.213,3,RGB,PNG,24163,2111a2ba183d55860b384ad14cf62f5f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_26588.png,raw\images\species_12\fish_003571805521_26588.png,fish_003571805521_26588.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,26588,116,101,1.149,3,RGB,PNG,22677,4f44b44ccdf623909a900ae7a8c302dd,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_27316.png,raw\images\species_12\fish_003571805521_27316.png,fish_003571805521_27316.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,27316,116,87,1.333,3,RGB,PNG,19606,4721b5a126a522eb313ac41451a6d270,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_27317.png,raw\images\species_12\fish_003571805521_27317.png,fish_003571805521_27317.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,27317,120,113,1.062,3,RGB,PNG,26761,a186be488140d857c551ccb03fbc1571,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_27318.png,raw\images\species_12\fish_003571805521_27318.png,fish_003571805521_27318.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,27318,123,109,1.128,3,RGB,PNG,26009,0bae3b4889854c6955301d230aea2f51,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_27319.png,raw\images\species_12\fish_003571805521_27319.png,fish_003571805521_27319.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,27319,120,115,1.043,3,RGB,PNG,27646,96d7fc08bdbb628a58e75d544eef5987,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_003571805521_27320.png,raw\images\species_12\fish_003571805521_27320.png,fish_003571805521_27320.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,3571805521,27320,115,88,1.307,3,RGB,PNG,24983,1348e6db2f405a10380aec894e0b544b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_004193556855_11054.png,raw\images\species_12\fish_004193556855_11054.png,fish_004193556855_11054.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,4193556855,11054,123,100,1.23,3,RGB,PNG,25653,b8f32f922214a32af04ccb1da07b0d93,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_004193556855_20761.png,raw\images\species_12\fish_004193556855_20761.png,fish_004193556855_20761.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,4193556855,20761,112,94,1.191,3,RGB,PNG,23818,a01f28639a73cf750f9f206c63b25571,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_004193556855_21306.png,raw\images\species_12\fish_004193556855_21306.png,fish_004193556855_21306.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,4193556855,21306,135,107,1.262,3,RGB,PNG,29661,bf4c8f4f0d24fd81653c750ec03f2d75,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_004193556855_24861.png,raw\images\species_12\fish_004193556855_24861.png,fish_004193556855_24861.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,4193556855,24861,135,105,1.286,3,RGB,PNG,29433,3902f0663cdbaf8626a72d99411ce56d,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_12\fish_004193556855_25254.png,raw\images\species_12\fish_004193556855_25254.png,fish_004193556855_25254.png,12,Canthigaster valentini,Valentin's sharpnose puffer,Tetraodontidae,4193556855,25254,127,105,1.21,3,RGB,PNG,27148,e5d928c19cc6d0fa1edc87e579af6a33,False,train
