image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000027440001_02537.png,raw\images\species_02\fish_000027440001_02537.png,fish_000027440001_02537.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000027440001,02537,76,74,1.027,3,RGB,PNG,10192,c0f3b22f71cf8a754df6f417c0e26be9,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000028739596_04102.png,raw\images\species_02\fish_000028739596_04102.png,fish_000028739596_04102.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000028739596,04102,64,59,1.085,3,RGB,PNG,7077,108573f9b1b4e0b4ac2667e3008cc95c,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000028739596_04103.png,raw\images\species_02\fish_000028739596_04103.png,fish_000028739596_04103.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000028739596,04103,45,48,0.938,3,RGB,PNG,4261,9c5cac6edffded4b067a8c960f49326b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030359596_04109.png,raw\images\species_02\fish_000030359596_04109.png,fish_000030359596_04109.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030359596,04109,75,64,1.172,3,RGB,PNG,7334,1b7d12d4a8c49b9954000e385bca6ecc,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030359596_04110.png,raw\images\species_02\fish_000030359596_04110.png,fish_000030359596_04110.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030359596,04110,72,60,1.2,3,RGB,PNG,6036,06047908f0b7971b76e9c5f2a8f4962a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030359596_04111.png,raw\images\species_02\fish_000030359596_04111.png,fish_000030359596_04111.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030359596,04111,63,54,1.167,3,RGB,PNG,4917,1ab328b911c1c1a0f2da3e35f6ca7191,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030359596_04113.png,raw\images\species_02\fish_000030359596_04113.png,fish_000030359596_04113.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030359596,04113,67,55,1.218,3,RGB,PNG,5462,780901bc732280cac58d8a81520bd137,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030359596_04114.png,raw\images\species_02\fish_000030359596_04114.png,fish_000030359596_04114.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030359596,04114,64,52,1.231,3,RGB,PNG,5289,51c7483143bdd1a48860fe46f171e3e8,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030359596_04115.png,raw\images\species_02\fish_000030359596_04115.png,fish_000030359596_04115.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030359596,04115,59,52,1.135,3,RGB,PNG,5120,bbe4db9fa2208011f9a9d5d6e0ed310a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030359596_04116.png,raw\images\species_02\fish_000030359596_04116.png,fish_000030359596_04116.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030359596,04116,55,51,1.078,3,RGB,PNG,5075,1b72bafb87c6d4fb541d4e677c68c4e6,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030589596_04117.png,raw\images\species_02\fish_000030589596_04117.png,fish_000030589596_04117.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030589596,04117,91,83,1.096,3,RGB,PNG,11134,a7fc6e89fc9ce783f7c029726c5b60b0,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030589596_04118.png,raw\images\species_02\fish_000030589596_04118.png,fish_000030589596_04118.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030589596,04118,83,75,1.107,3,RGB,PNG,10600,afb1c6d8203cdc21da2f42dce3900ce0,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030589596_04119.png,raw\images\species_02\fish_000030589596_04119.png,fish_000030589596_04119.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030589596,04119,72,65,1.108,3,RGB,PNG,8332,f2e1a59a70146d203b31c6dcba052223,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030589596_04120.png,raw\images\species_02\fish_000030589596_04120.png,fish_000030589596_04120.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030589596,04120,71,64,1.109,3,RGB,PNG,7629,61be501f5fd3292316da815a531fe056,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030589596_04121.png,raw\images\species_02\fish_000030589596_04121.png,fish_000030589596_04121.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030589596,04121,71,64,1.109,3,RGB,PNG,7601,b7df7df3e833f9b73e39f5cd373f6da1,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030589596_04122.png,raw\images\species_02\fish_000030589596_04122.png,fish_000030589596_04122.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030589596,04122,76,71,1.07,3,RGB,PNG,9192,3abd8b8a03d313d5841f9b452feaa9cf,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030589596_04123.png,raw\images\species_02\fish_000030589596_04123.png,fish_000030589596_04123.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030589596,04123,63,62,1.016,3,RGB,PNG,6986,61151c4f716e762e72542ad8b2fd4085,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000030589596_04124.png,raw\images\species_02\fish_000030589596_04124.png,fish_000030589596_04124.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000030589596,04124,61,72,0.847,3,RGB,PNG,7741,b15384b526c3b9004fd9747a278bb594,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000033839596_04180.png,raw\images\species_02\fish_000033839596_04180.png,fish_000033839596_04180.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000033839596,04180,116,102,1.137,3,RGB,PNG,15544,40bd9632fd8ff6a471817cc6a60f9110,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000033839596_04181.png,raw\images\species_02\fish_000033839596_04181.png,fish_000033839596_04181.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000033839596,04181,83,92,0.902,3,RGB,PNG,12961,4ce9b1a62f1a5cc990f8cc531e241f66,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000033960001_03189.png,raw\images\species_02\fish_000033960001_03189.png,fish_000033960001_03189.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000033960001,03189,87,78,1.115,3,RGB,PNG,10456,0cb706064e9303aa17e9e7ea22ad1ad0,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000033960001_03191.png,raw\images\species_02\fish_000033960001_03191.png,fish_000033960001_03191.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000033960001,03191,91,83,1.096,3,RGB,PNG,11602,b167ca9b0edd714bf36be255c0511037,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000033960001_03192.png,raw\images\species_02\fish_000033960001_03192.png,fish_000033960001_03192.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000033960001,03192,77,79,0.975,3,RGB,PNG,8965,7451302f7b196c6c5f54cff3cdb1f9f8,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000033960001_03193.png,raw\images\species_02\fish_000033960001_03193.png,fish_000033960001_03193.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000033960001,03193,79,74,1.068,3,RGB,PNG,8885,fa8cf60de9dcd27b9c652189abd6d49f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000033960001_03194.png,raw\images\species_02\fish_000033960001_03194.png,fish_000033960001_03194.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000033960001,03194,88,80,1.1,3,RGB,PNG,11023,522124b3f4318494d72e247fedae2ded,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000033960001_03195.png,raw\images\species_02\fish_000033960001_03195.png,fish_000033960001_03195.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000033960001,03195,88,80,1.1,3,RGB,PNG,11474,0d1df4c263ad16762b6915c50cd7396a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034000001_03196.png,raw\images\species_02\fish_000034000001_03196.png,fish_000034000001_03196.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034000001,03196,75,79,0.949,3,RGB,PNG,10389,4e5815bfb34b067fa6c0c577a72eafd3,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034000001_03197.png,raw\images\species_02\fish_000034000001_03197.png,fish_000034000001_03197.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034000001,03197,84,81,1.037,3,RGB,PNG,12038,f19e32a350f20cc8d850eeae0b5a6d99,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034000001_03198.png,raw\images\species_02\fish_000034000001_03198.png,fish_000034000001_03198.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034000001,03198,84,81,1.037,3,RGB,PNG,12038,f19e32a350f20cc8d850eeae0b5a6d99,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034029596_04182.png,raw\images\species_02\fish_000034029596_04182.png,fish_000034029596_04182.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034029596,04182,75,75,1.0,3,RGB,PNG,9797,69ef6251117f688c10d01ffb11b27f97,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034029596_04184.png,raw\images\species_02\fish_000034029596_04184.png,fish_000034029596_04184.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034029596,04184,74,76,0.974,3,RGB,PNG,9876,24f37f31e18d2120df418167a140bd70,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034029596_04185.png,raw\images\species_02\fish_000034029596_04185.png,fish_000034029596_04185.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034029596,04185,79,79,1.0,3,RGB,PNG,11081,a204c0ca4b2c9557ef924b49e70c8834,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034029596_04186.png,raw\images\species_02\fish_000034029596_04186.png,fish_000034029596_04186.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034029596,04186,67,62,1.081,3,RGB,PNG,7374,b1250acfd37481a02163cf4303f6eb2e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034150001_03216.png,raw\images\species_02\fish_000034150001_03216.png,fish_000034150001_03216.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034150001,03216,71,70,1.014,3,RGB,PNG,8713,55a0bf796119f4eb45f94608bd2e39b2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034150001_03217.png,raw\images\species_02\fish_000034150001_03217.png,fish_000034150001_03217.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034150001,03217,79,69,1.145,3,RGB,PNG,9068,40b740aaa954be6e71bef0f9625baf97,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034289596_04190.png,raw\images\species_02\fish_000034289596_04190.png,fish_000034289596_04190.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034289596,04190,79,60,1.317,3,RGB,PNG,5872,2ff2a7aac2cb116f24ed4110864f4aa7,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034289596_04193.png,raw\images\species_02\fish_000034289596_04193.png,fish_000034289596_04193.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034289596,04193,79,56,1.411,3,RGB,PNG,7295,1a9abf4538d20941ddca55dee99bd122,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034289596_04195.png,raw\images\species_02\fish_000034289596_04195.png,fish_000034289596_04195.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034289596,04195,68,55,1.236,3,RGB,PNG,6355,f2db14bf596bf5bb454ced05a2fb6c2a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034289596_04197.png,raw\images\species_02\fish_000034289596_04197.png,fish_000034289596_04197.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034289596,04197,68,56,1.214,3,RGB,PNG,6595,f7d5c77d011684c353979fd4f2936ca3,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034289596_04199.png,raw\images\species_02\fish_000034289596_04199.png,fish_000034289596_04199.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034289596,04199,59,53,1.113,3,RGB,PNG,5412,ec8b13ce20acfed8e117be210eb99599,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034289596_04202.png,raw\images\species_02\fish_000034289596_04202.png,fish_000034289596_04202.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034289596,04202,67,57,1.175,3,RGB,PNG,6806,c56fe6beec0d3c25d45994d9b9e26c4e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034289596_04204.png,raw\images\species_02\fish_000034289596_04204.png,fish_000034289596_04204.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034289596,04204,47,48,0.979,3,RGB,PNG,4069,baef502105274af7a9e550c06440307b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034289596_04205.png,raw\images\species_02\fish_000034289596_04205.png,fish_000034289596_04205.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034289596,04205,52,50,1.04,3,RGB,PNG,4672,e7ed60fa4321e56f26f816c0c0c6b31a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034289596_04206.png,raw\images\species_02\fish_000034289596_04206.png,fish_000034289596_04206.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034289596,04206,50,51,0.98,3,RGB,PNG,4686,01046fc2a07cc4f5f4dbe48a4fcf6354,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000034530001_03266.png,raw\images\species_02\fish_000034530001_03266.png,fish_000034530001_03266.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000034530001,03266,83,77,1.078,3,RGB,PNG,11517,dd63573c522f7676c20499fa240af03d,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000037299596_04274.png,raw\images\species_02\fish_000037299596_04274.png,fish_000037299596_04274.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000037299596,04274,60,54,1.111,3,RGB,PNG,5609,15610e7e6de31ca4c206d40fe96c9235,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000037299596_04276.png,raw\images\species_02\fish_000037299596_04276.png,fish_000037299596_04276.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000037299596,04276,60,50,1.2,3,RGB,PNG,5479,1acd8ab80ac02101301b9c9dd20bfcb1,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000037299596_04277.png,raw\images\species_02\fish_000037299596_04277.png,fish_000037299596_04277.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000037299596,04277,56,51,1.098,3,RGB,PNG,5283,557cd3b93c4ac2a2a60a0ed7c7301af4,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000037299596_04278.png,raw\images\species_02\fish_000037299596_04278.png,fish_000037299596_04278.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000037299596,04278,60,54,1.111,3,RGB,PNG,5929,adc92144ebec92f696107197e3b20376,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000037299596_04280.png,raw\images\species_02\fish_000037299596_04280.png,fish_000037299596_04280.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000037299596,04280,72,56,1.286,3,RGB,PNG,7465,4e83fa21327c298a075e91a99c899c88,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000037299596_04283.png,raw\images\species_02\fish_000037299596_04283.png,fish_000037299596_04283.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000037299596,04283,76,62,1.226,3,RGB,PNG,8676,4753476776bd629ea326a96a9763a6cd,False
